what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366235205553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235235990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235236816
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235239125
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235257070
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366235273467
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235274465
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235274605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366235276696
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366235284231
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235284449
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235284512
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235575346
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235579277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235586641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235587452
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235589979
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235595768
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235602336
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235615974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235620685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235621403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366235629312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235630014
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235644635
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235644806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235644837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235646070
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235648691
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235648691
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366235656335
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235668441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366235861152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235891261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235892057
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235894818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235912325
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366235917645
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366235917895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235943058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235945132
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235947348
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235968645
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235968801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235968816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366235970174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366235971765
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235984916
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235985072
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235986273
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366235986429
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366235993340
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236006116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236008019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366236009657
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236019938
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236020234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236020328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1366236022262
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236085302
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366236088906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236114709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236116799
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236119919
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236130717
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236145990
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236146255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236231166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236342479
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236346650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236346807
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236358162
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236365941
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236367190
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236367388
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236553923
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236554132
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236565514
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236565892
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236627852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236628096
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236687100
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236701074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236780134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236782770
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236790509
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236801902
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236807136
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236807287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236813085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236814115
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236817861
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236826968
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236830854
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236831072
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236835485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236835658
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236845092
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366236850077
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366236850164
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366236850249
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366236851254
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236872013
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236876044
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236877842
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366236895114
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236895273
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236905324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366236908638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236939459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236942771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236944046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236944155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236944322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236945301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236945886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236945979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236946126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236947008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236952785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366236953815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237008676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237009312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237013274
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237043874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237044892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237047439
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366237047687
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237054731
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237064490
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366237064768
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1366237064866
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237072632
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237080689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237100421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237101669
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237104655
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237119436
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237143735
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237144471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237162445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237163372
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237166160
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237180141
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237181540
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237181748
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237248323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237279792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237310793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237313127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237343320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237344334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237344454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237346078
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237350964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237352749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237357276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1366237357288
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237357790
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237361329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237361544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237373155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237374576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237374644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237380424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237383576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237384722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366237384751
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237395633
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237396195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1366237408593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237417501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237418621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1366237418656
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237431820
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237438240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237442120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237443058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1366237443089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237445230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237446203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366237446234
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237447450
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237447647
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1366237456122
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237457124
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237460013
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237462796
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237463958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237484583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237494465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366237494494
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366237495369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366237498628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237499961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237501512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366237501519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237502722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237503962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237504028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366237504922
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366237505668
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1366237645381
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1366237645381
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1366237645381
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1366237645381
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1366237645381
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1366237645381
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1366237645381
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1366237645381
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1366237645381
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1366237645381
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1366237645381
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1366237645381
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1366237645381
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1366237645381
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1366237645381
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1366237645381
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1366237645381
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1366237645381
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1366237645397
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1366237645397
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1366237645397
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1366237645397
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1366237645397
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1366237645412
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1366237645412
