what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019547919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019601932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019603703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019663390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019675142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019686096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019742578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019743957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019760723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019768798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019772446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019790757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019791931
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019793371
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019801797
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019801902
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019809655
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019809807
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019814024
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019814196
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367019817466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019858035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019863820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019867556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019869017
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019871614
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1367019907019
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367019907230
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367019907315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1367019909271
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019928768
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019930401
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019936390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019936552
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019939732
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367019939892
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367019947265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019966175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367019975812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019978183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367019979093
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367019981467
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367019987421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367019995916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367020001749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020004028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020004969
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020006803
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020012457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020032415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020033291
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020034727
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020043724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367020059799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367020071529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367020074308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020075565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020076291
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020078260
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020085583
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020088580
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020090251
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020160119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020160383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020162054
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020162207
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020163670
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020163839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020183144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020184000
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020186014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367020195533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020196862
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020199684
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020223548
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020234108
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020243021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020243239
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020315845
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020336430
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020338385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020351336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020386401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020387258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020394284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020395035
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367020397761
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020414284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020420866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020425313
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020425424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020441380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020537535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020547377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020550254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020781125
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020803284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367020803397
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367020804930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020808340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367020981118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367021033175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367021042846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367021045990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021171862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021172700
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367021174094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021181660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021236424
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367021237341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021299967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021303046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367021304559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021313413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021327581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021328747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021334309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021334523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021530105
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367021530885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367021574764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367021579726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021582230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021583242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021583247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367021627038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1367021755355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367021804543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367021811808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1367021947558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367021950602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367022052526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367022162772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367022378783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367022379753
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367022381165
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367022389259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024249579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024249746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024249898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024250058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024250218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024250378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024250562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367024250971
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1367024339042
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1367024339826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024548086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024549031
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367024550352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024559536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024569405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024570385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024629954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024630282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367024907035
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367024908018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367025179011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367025198957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367025330558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027251407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027276822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027343933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367027346441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027363680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027366059
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367027377566
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367027395946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027397870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027399191
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367027399341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027405677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027445227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367027446585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029711222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029711309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029713670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029716587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029718436
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367029718594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1367029759654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029780439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029781724
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367029783203
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367029792775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029808310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367029864544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367030001588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367030003041
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367030004795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367030012594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367030313495
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367030315533
